ativo,target,janela,tecnica,data,target_real,target_pred,resultado_real
PETR4,1.01,75,Random Forest,2022-12-23,0,1,-0.0246815472607976
PETR4,1.01,75,SVC,2022-12-23,0,1,-0.0246815472607976
PETR4,1.01,75,RNA,2022-12-26,0,1,
PETR4,1.01,75,Random Forest,2022-12-26,0,1,
PETR4,1.01,75,SVC,2022-12-26,0,1,
PETR4,1.01,75,RNA,2022-12-27,0,1,
PETR4,1.01,75,Random Forest,2022-12-27,0,1,
PETR4,1.01,75,SVC,2022-12-27,0,1,
PETR4,1.01,75,RNA,2022-12-28,0,1,
PETR4,1.01,75,Random Forest,2022-12-28,0,1,
PETR4,1.01,75,SVC,2022-12-28,0,1,
PETR4,1.01,75,RNA,2022-12-29,0,1,
PETR4,1.01,75,Random Forest,2022-12-29,0,1,
PETR4,1.01,75,SVC,2022-12-29,0,1,
PETR4,1.01,90,RNA,2020-06-04,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-04,1,1,0.01
PETR4,1.01,90,SVC,2020-06-04,1,1,0.01
PETR4,1.01,90,RNA,2020-06-05,0,1,-0.0864745645982563
PETR4,1.01,90,Random Forest,2020-06-05,0,1,-0.0864745645982563
PETR4,1.01,90,SVC,2020-06-05,0,1,-0.0864745645982563
PETR4,1.01,90,RNA,2020-06-08,0,1,-0.0603721659282762
PETR4,1.01,90,Random Forest,2020-06-08,0,1,-0.0603721659282762
PETR4,1.01,90,SVC,2020-06-08,0,1,-0.0603721659282762
PETR4,1.01,90,RNA,2020-06-09,0,1,-0.0237551860048348
PETR4,1.01,90,Random Forest,2020-06-09,0,1,-0.0237551860048348
PETR4,1.01,90,SVC,2020-06-09,0,1,-0.0237551860048348
PETR4,1.01,90,RNA,2020-06-10,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-10,1,1,0.01
PETR4,1.01,90,SVC,2020-06-10,1,1,0.01
PETR4,1.01,90,RNA,2020-06-12,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-12,1,1,0.01
PETR4,1.01,90,SVC,2020-06-12,1,1,0.01
PETR4,1.01,90,RNA,2020-06-15,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-15,1,1,0.01
PETR4,1.01,90,SVC,2020-06-15,1,1,0.01
PETR4,1.01,90,RNA,2020-06-16,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-16,1,1,0.01
PETR4,1.01,90,SVC,2020-06-16,1,1,0.01
PETR4,1.01,90,RNA,2020-06-17,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-17,1,1,0.01
PETR4,1.01,90,SVC,2020-06-17,1,1,0.01
PETR4,1.01,90,RNA,2020-06-18,0,1,-0.0454545176613091
PETR4,1.01,90,Random Forest,2020-06-18,0,1,-0.0454545176613091
PETR4,1.01,90,SVC,2020-06-18,0,1,-0.0454545176613091
PETR4,1.01,90,RNA,2020-06-19,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-19,1,1,0.01
PETR4,1.01,90,SVC,2020-06-19,1,1,0.01
PETR4,1.01,90,RNA,2020-06-22,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-22,1,1,0.01
PETR4,1.01,90,SVC,2020-06-22,1,1,0.01
PETR4,1.01,90,RNA,2020-06-23,0,1,0.0079105963337711
PETR4,1.01,90,Random Forest,2020-06-23,0,1,0.0079105963337711
PETR4,1.01,90,SVC,2020-06-23,0,1,0.0079105963337711
PETR4,1.01,90,RNA,2020-06-24,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-24,1,1,0.01
PETR4,1.01,90,SVC,2020-06-24,1,1,0.01
PETR4,1.01,90,RNA,2020-06-25,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-25,1,1,0.01
PETR4,1.01,90,SVC,2020-06-25,1,1,0.01
PETR4,1.01,90,RNA,2020-06-26,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-26,1,1,0.01
PETR4,1.01,90,SVC,2020-06-26,1,1,0.01
PETR4,1.01,90,RNA,2020-06-29,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-29,1,1,0.01
PETR4,1.01,90,SVC,2020-06-29,1,1,0.01
PETR4,1.01,90,RNA,2020-06-30,1,1,0.01
PETR4,1.01,90,Random Forest,2020-06-30,1,1,0.01
PETR4,1.01,90,SVC,2020-06-30,1,1,0.01
PETR4,1.01,90,RNA,2020-07-01,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-01,1,1,0.01
PETR4,1.01,90,SVC,2020-07-01,1,1,0.01
PETR4,1.01,90,RNA,2020-07-02,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-02,1,1,0.01
PETR4,1.01,90,SVC,2020-07-02,1,1,0.01
PETR4,1.01,90,RNA,2020-07-03,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-03,1,1,0.01
PETR4,1.01,90,SVC,2020-07-03,1,1,0.01
PETR4,1.01,90,RNA,2020-07-06,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-06,1,1,0.01
PETR4,1.01,90,SVC,2020-07-06,1,1,0.01
PETR4,1.01,90,RNA,2020-07-07,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-07,1,1,0.01
PETR4,1.01,90,SVC,2020-07-07,1,1,0.01
PETR4,1.01,90,RNA,2020-07-08,0,1,0.0052676869876084
PETR4,1.01,90,Random Forest,2020-07-08,0,1,0.0052676869876084
PETR4,1.01,90,SVC,2020-07-08,0,1,0.0052676869876084
PETR4,1.01,90,RNA,2020-07-09,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-09,1,1,0.01
PETR4,1.01,90,SVC,2020-07-09,1,1,0.01
PETR4,1.01,90,RNA,2020-07-10,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-10,1,1,0.01
PETR4,1.01,90,SVC,2020-07-10,1,1,0.01
PETR4,1.01,90,RNA,2020-07-13,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-13,1,1,0.01
PETR4,1.01,90,SVC,2020-07-13,1,1,0.01
PETR4,1.01,90,RNA,2020-07-14,0,1,-0.0198276761796528
PETR4,1.01,90,Random Forest,2020-07-14,0,1,-0.0198276761796528
PETR4,1.01,90,SVC,2020-07-14,0,1,-0.0198276761796528
PETR4,1.01,90,RNA,2020-07-15,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-15,1,1,0.01
PETR4,1.01,90,SVC,2020-07-15,1,1,0.01
PETR4,1.01,90,RNA,2020-07-16,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-16,1,1,0.01
PETR4,1.01,90,SVC,2020-07-16,1,1,0.01
PETR4,1.01,90,RNA,2020-07-17,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-17,1,1,0.01
PETR4,1.01,90,SVC,2020-07-17,1,1,0.01
PETR4,1.01,90,RNA,2020-07-20,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-20,1,1,0.01
PETR4,1.01,90,SVC,2020-07-20,1,1,0.01
PETR4,1.01,90,RNA,2020-07-21,0,1,-0.0042728634059212
PETR4,1.01,90,Random Forest,2020-07-21,0,1,-0.0042728634059212
PETR4,1.01,90,SVC,2020-07-21,0,1,-0.0042728634059212
PETR4,1.01,90,RNA,2020-07-22,0,1,-0.0155440557454417
PETR4,1.01,90,Random Forest,2020-07-22,0,1,-0.0155440557454417
PETR4,1.01,90,SVC,2020-07-22,0,1,-0.0155440557454417
PETR4,1.01,90,RNA,2020-07-23,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-23,1,1,0.01
PETR4,1.01,90,SVC,2020-07-23,1,1,0.01
PETR4,1.01,90,RNA,2020-07-24,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-24,1,0,0.01
PETR4,1.01,90,SVC,2020-07-24,1,1,0.01
PETR4,1.01,90,RNA,2020-07-27,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-27,1,1,0.01
PETR4,1.01,90,SVC,2020-07-27,1,1,0.01
PETR4,1.01,90,RNA,2020-07-28,0,1,-0.0534086229706406
PETR4,1.01,90,Random Forest,2020-07-28,0,1,-0.0534086229706406
PETR4,1.01,90,SVC,2020-07-28,0,1,-0.0534086229706406
PETR4,1.01,90,RNA,2020-07-29,0,1,-0.0497381707311704
PETR4,1.01,90,Random Forest,2020-07-29,0,1,-0.0497381707311704
PETR4,1.01,90,SVC,2020-07-29,0,1,-0.0497381707311704
PETR4,1.01,90,RNA,2020-07-30,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-30,1,0,0.01
PETR4,1.01,90,SVC,2020-07-30,1,1,0.01
PETR4,1.01,90,RNA,2020-07-31,1,1,0.01
PETR4,1.01,90,Random Forest,2020-07-31,1,0,0.01
PETR4,1.01,90,SVC,2020-07-31,1,1,0.01
PETR4,1.01,90,RNA,2020-08-03,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-03,1,1,0.01
PETR4,1.01,90,SVC,2020-08-03,1,1,0.01
PETR4,1.01,90,RNA,2020-08-04,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-04,1,1,0.01
PETR4,1.01,90,SVC,2020-08-04,1,1,0.01
PETR4,1.01,90,RNA,2020-08-05,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-05,1,1,0.01
PETR4,1.01,90,SVC,2020-08-05,1,1,0.01
PETR4,1.01,90,RNA,2020-08-06,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-06,1,1,0.01
PETR4,1.01,90,SVC,2020-08-06,1,1,0.01
PETR4,1.01,90,RNA,2020-08-07,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-07,1,1,0.01
PETR4,1.01,90,SVC,2020-08-07,1,1,0.01
PETR4,1.01,90,RNA,2020-08-10,0,1,-0.043863313204523
PETR4,1.01,90,Random Forest,2020-08-10,0,1,-0.043863313204523
PETR4,1.01,90,SVC,2020-08-10,0,1,-0.043863313204523
PETR4,1.01,90,RNA,2020-08-11,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-11,1,1,0.01
PETR4,1.01,90,SVC,2020-08-11,1,1,0.01
PETR4,1.01,90,RNA,2020-08-12,0,1,-0.0183368657117317
PETR4,1.01,90,Random Forest,2020-08-12,0,1,-0.0183368657117317
PETR4,1.01,90,SVC,2020-08-12,0,1,-0.0183368657117317
PETR4,1.01,90,RNA,2020-08-13,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-13,1,1,0.01
PETR4,1.01,90,SVC,2020-08-13,1,1,0.01
PETR4,1.01,90,RNA,2020-08-14,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-14,1,1,0.01
PETR4,1.01,90,SVC,2020-08-14,1,1,0.01
PETR4,1.01,90,RNA,2020-08-17,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-17,1,1,0.01
PETR4,1.01,90,SVC,2020-08-17,1,1,0.01
PETR4,1.01,90,RNA,2020-08-18,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-18,1,1,0.01
PETR4,1.01,90,SVC,2020-08-18,1,1,0.01
PETR4,1.01,90,RNA,2020-08-19,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-19,1,1,0.01
PETR4,1.01,90,SVC,2020-08-19,1,1,0.01
PETR4,1.01,90,RNA,2020-08-20,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-20,1,1,0.01
PETR4,1.01,90,SVC,2020-08-20,1,1,0.01
PETR4,1.01,90,RNA,2020-08-21,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-21,1,1,0.01
PETR4,1.01,90,SVC,2020-08-21,1,1,0.01
PETR4,1.01,90,RNA,2020-08-24,0,1,-0.0238197708992099
PETR4,1.01,90,Random Forest,2020-08-24,0,1,-0.0238197708992099
PETR4,1.01,90,SVC,2020-08-24,0,1,-0.0238197708992099
PETR4,1.01,90,RNA,2020-08-25,0,1,-0.0390693426912408
PETR4,1.01,90,Random Forest,2020-08-25,0,1,-0.0390693426912408
PETR4,1.01,90,SVC,2020-08-25,0,1,-0.0390693426912408
PETR4,1.01,90,RNA,2020-08-26,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-26,1,1,0.01
PETR4,1.01,90,SVC,2020-08-26,1,1,0.01
PETR4,1.01,90,RNA,2020-08-27,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-27,1,1,0.01
PETR4,1.01,90,SVC,2020-08-27,1,1,0.01
PETR4,1.01,90,RNA,2020-08-28,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-28,1,1,0.01
PETR4,1.01,90,SVC,2020-08-28,1,1,0.01
PETR4,1.01,90,RNA,2020-08-31,1,1,0.01
PETR4,1.01,90,Random Forest,2020-08-31,1,1,0.01
PETR4,1.01,90,SVC,2020-08-31,1,1,0.01
PETR4,1.01,90,RNA,2020-09-01,0,1,-0.0292193983295993
PETR4,1.01,90,Random Forest,2020-09-01,0,1,-0.0292193983295993
PETR4,1.01,90,SVC,2020-09-01,0,1,-0.0292193983295993
PETR4,1.01,90,RNA,2020-09-02,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-02,1,1,0.01
PETR4,1.01,90,SVC,2020-09-02,1,1,0.01
PETR4,1.01,90,RNA,2020-09-03,0,1,-0.0382609387307091
PETR4,1.01,90,Random Forest,2020-09-03,0,1,-0.0382609387307091
PETR4,1.01,90,SVC,2020-09-03,0,1,-0.0382609387307091
PETR4,1.01,90,RNA,2020-09-04,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-04,1,1,0.01
PETR4,1.01,90,SVC,2020-09-04,1,1,0.01
PETR4,1.01,90,RNA,2020-09-08,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-08,1,1,0.01
PETR4,1.01,90,SVC,2020-09-08,1,1,0.01
PETR4,1.01,90,RNA,2020-09-09,0,1,-0.0403011017949909
PETR4,1.01,90,Random Forest,2020-09-09,0,1,-0.0403011017949909
PETR4,1.01,90,SVC,2020-09-09,0,1,-0.0403011017949909
PETR4,1.01,90,RNA,2020-09-10,0,1,-0.017630994549549
PETR4,1.01,90,Random Forest,2020-09-10,0,1,-0.017630994549549
PETR4,1.01,90,SVC,2020-09-10,0,1,-0.017630994549549
PETR4,1.01,90,RNA,2020-09-11,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-11,1,1,0.01
PETR4,1.01,90,SVC,2020-09-11,1,1,0.01
PETR4,1.01,90,RNA,2020-09-14,0,1,-0.0150136375646784
PETR4,1.01,90,Random Forest,2020-09-14,0,1,-0.0150136375646784
PETR4,1.01,90,SVC,2020-09-14,0,1,-0.0150136375646784
PETR4,1.01,90,RNA,2020-09-15,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-15,1,1,0.01
PETR4,1.01,90,SVC,2020-09-15,1,1,0.01
PETR4,1.01,90,RNA,2020-09-16,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-16,1,1,0.01
PETR4,1.01,90,SVC,2020-09-16,1,1,0.01
PETR4,1.01,90,RNA,2020-09-17,0,1,-0.0800363788514509
PETR4,1.01,90,Random Forest,2020-09-17,0,1,-0.0800363788514509
PETR4,1.01,90,SVC,2020-09-17,0,1,-0.0800363788514509
PETR4,1.01,90,RNA,2020-09-18,0,1,-0.0418036422499988
PETR4,1.01,90,Random Forest,2020-09-18,0,1,-0.0418036422499988
PETR4,1.01,90,SVC,2020-09-18,0,1,-0.0418036422499988
PETR4,1.01,90,RNA,2020-09-21,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-21,1,1,0.01
PETR4,1.01,90,SVC,2020-09-21,1,1,0.01
PETR4,1.01,90,RNA,2020-09-22,0,0,-0.0562499747376964
PETR4,1.01,90,Random Forest,2020-09-22,0,1,-0.0562499747376964
PETR4,1.01,90,SVC,2020-09-22,0,1,-0.0562499747376964
PETR4,1.01,90,RNA,2020-09-23,1,0,0.01
PETR4,1.01,90,Random Forest,2020-09-23,1,1,0.01
PETR4,1.01,90,SVC,2020-09-23,1,1,0.01
PETR4,1.01,90,RNA,2020-09-24,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-24,1,0,0.01
PETR4,1.01,90,SVC,2020-09-24,1,1,0.01
PETR4,1.01,90,RNA,2020-09-25,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-25,1,1,0.01
PETR4,1.01,90,SVC,2020-09-25,1,1,0.01
PETR4,1.01,90,RNA,2020-09-28,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-28,1,1,0.01
PETR4,1.01,90,SVC,2020-09-28,1,1,0.01
PETR4,1.01,90,RNA,2020-09-29,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-29,1,1,0.01
PETR4,1.01,90,SVC,2020-09-29,1,1,0.01
PETR4,1.01,90,RNA,2020-09-30,1,1,0.01
PETR4,1.01,90,Random Forest,2020-09-30,1,1,0.01
PETR4,1.01,90,SVC,2020-09-30,1,1,0.01
PETR4,1.01,90,RNA,2020-10-01,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-01,1,1,0.01
PETR4,1.01,90,SVC,2020-10-01,1,1,0.01
PETR4,1.01,90,RNA,2020-10-02,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-02,1,1,0.01
PETR4,1.01,90,SVC,2020-10-02,1,1,0.01
PETR4,1.01,90,RNA,2020-10-05,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-05,1,1,0.01
PETR4,1.01,90,SVC,2020-10-05,1,1,0.01
PETR4,1.01,90,RNA,2020-10-06,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-06,1,1,0.01
PETR4,1.01,90,SVC,2020-10-06,1,1,0.01
PETR4,1.01,90,RNA,2020-10-07,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-07,1,1,0.01
PETR4,1.01,90,SVC,2020-10-07,1,1,0.01
PETR4,1.01,90,RNA,2020-10-08,0,1,-0.0290069025790472
PETR4,1.01,90,Random Forest,2020-10-08,0,1,-0.0290069025790472
PETR4,1.01,90,SVC,2020-10-08,0,1,-0.0290069025790472
PETR4,1.01,90,RNA,2020-10-09,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-09,1,1,0.01
PETR4,1.01,90,SVC,2020-10-09,1,1,0.01
PETR4,1.01,90,RNA,2020-10-13,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-13,1,1,0.01
PETR4,1.01,90,SVC,2020-10-13,1,1,0.01
PETR4,1.01,90,RNA,2020-10-14,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-14,1,1,0.01
PETR4,1.01,90,SVC,2020-10-14,1,1,0.01
PETR4,1.01,90,RNA,2020-10-15,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-15,1,1,0.01
PETR4,1.01,90,SVC,2020-10-15,1,1,0.01
PETR4,1.01,90,RNA,2020-10-16,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-16,1,1,0.01
PETR4,1.01,90,SVC,2020-10-16,1,1,0.01
PETR4,1.01,90,RNA,2020-10-19,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-19,1,1,0.01
PETR4,1.01,90,SVC,2020-10-19,1,1,0.01
PETR4,1.01,90,RNA,2020-10-20,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-20,1,1,0.01
PETR4,1.01,90,SVC,2020-10-20,1,1,0.01
PETR4,1.01,90,RNA,2020-10-21,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-21,1,1,0.01
PETR4,1.01,90,SVC,2020-10-21,1,1,0.01
PETR4,1.01,90,RNA,2020-10-22,0,1,-0.108405109836036
PETR4,1.01,90,Random Forest,2020-10-22,0,1,-0.108405109836036
PETR4,1.01,90,SVC,2020-10-22,0,1,-0.108405109836036
PETR4,1.01,90,RNA,2020-10-23,0,1,-0.0511558893661155
PETR4,1.01,90,Random Forest,2020-10-23,0,1,-0.0511558893661155
PETR4,1.01,90,SVC,2020-10-23,0,1,-0.0511558893661155
PETR4,1.01,90,RNA,2020-10-26,0,1,-0.0651529662894865
PETR4,1.01,90,Random Forest,2020-10-26,0,1,-0.0651529662894865
PETR4,1.01,90,SVC,2020-10-26,0,1,-0.0651529662894865
PETR4,1.01,90,RNA,2020-10-27,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-27,1,1,0.01
PETR4,1.01,90,SVC,2020-10-27,1,1,0.01
PETR4,1.01,90,RNA,2020-10-28,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-28,1,1,0.01
PETR4,1.01,90,SVC,2020-10-28,1,1,0.01
PETR4,1.01,90,RNA,2020-10-29,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-29,1,1,0.01
PETR4,1.01,90,SVC,2020-10-29,1,1,0.01
PETR4,1.01,90,RNA,2020-10-30,1,1,0.01
PETR4,1.01,90,Random Forest,2020-10-30,1,1,0.01
PETR4,1.01,90,SVC,2020-10-30,1,1,0.01
PETR4,1.01,90,RNA,2020-11-03,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-03,1,1,0.01
PETR4,1.01,90,SVC,2020-11-03,1,1,0.01
PETR4,1.01,90,RNA,2020-11-04,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-04,1,1,0.01
PETR4,1.01,90,SVC,2020-11-04,1,1,0.01
PETR4,1.01,90,RNA,2020-11-05,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-05,1,1,0.01
PETR4,1.01,90,SVC,2020-11-05,1,1,0.01
PETR4,1.01,90,RNA,2020-11-06,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-06,1,1,0.01
PETR4,1.01,90,SVC,2020-11-06,1,1,0.01
PETR4,1.01,90,RNA,2020-11-09,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-09,1,1,0.01
PETR4,1.01,90,SVC,2020-11-09,1,1,0.01
PETR4,1.01,90,RNA,2020-11-10,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-10,1,1,0.01
PETR4,1.01,90,SVC,2020-11-10,1,1,0.01
PETR4,1.01,90,RNA,2020-11-11,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-11,1,0,0.01
PETR4,1.01,90,SVC,2020-11-11,1,1,0.01
PETR4,1.01,90,RNA,2020-11-12,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-12,1,1,0.01
PETR4,1.01,90,SVC,2020-11-12,1,1,0.01
PETR4,1.01,90,RNA,2020-11-13,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-13,1,1,0.01
PETR4,1.01,90,SVC,2020-11-13,1,1,0.01
PETR4,1.01,90,RNA,2020-11-16,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-16,1,1,0.01
PETR4,1.01,90,SVC,2020-11-16,1,1,0.01
PETR4,1.01,90,RNA,2020-11-17,1,0,0.01
PETR4,1.01,90,Random Forest,2020-11-17,1,1,0.01
PETR4,1.01,90,SVC,2020-11-17,1,1,0.01
PETR4,1.01,90,RNA,2020-11-18,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-18,1,1,0.01
PETR4,1.01,90,SVC,2020-11-18,1,1,0.01
PETR4,1.01,90,RNA,2020-11-19,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-19,1,1,0.01
PETR4,1.01,90,SVC,2020-11-19,1,1,0.01
PETR4,1.01,90,RNA,2020-11-20,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-20,1,1,0.01
PETR4,1.01,90,SVC,2020-11-20,1,1,0.01
PETR4,1.01,90,RNA,2020-11-23,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-23,1,1,0.01
PETR4,1.01,90,SVC,2020-11-23,1,1,0.01
PETR4,1.01,90,RNA,2020-11-24,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-24,1,1,0.01
PETR4,1.01,90,SVC,2020-11-24,1,1,0.01
PETR4,1.01,90,RNA,2020-11-25,0,1,-0.013107211474887
PETR4,1.01,90,Random Forest,2020-11-25,0,1,-0.013107211474887
PETR4,1.01,90,SVC,2020-11-25,0,1,-0.013107211474887
PETR4,1.01,90,RNA,2020-11-26,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-26,1,1,0.01
PETR4,1.01,90,SVC,2020-11-26,1,1,0.01
PETR4,1.01,90,RNA,2020-11-27,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-27,1,0,0.01
PETR4,1.01,90,SVC,2020-11-27,1,1,0.01
PETR4,1.01,90,RNA,2020-11-30,1,1,0.01
PETR4,1.01,90,Random Forest,2020-11-30,1,1,0.01
PETR4,1.01,90,SVC,2020-11-30,1,1,0.01
PETR4,1.01,90,RNA,2020-12-01,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-01,1,1,0.01
PETR4,1.01,90,SVC,2020-12-01,1,1,0.01
PETR4,1.01,90,RNA,2020-12-02,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-02,1,1,0.01
PETR4,1.01,90,SVC,2020-12-02,1,1,0.01
PETR4,1.01,90,RNA,2020-12-03,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-03,1,1,0.01
PETR4,1.01,90,SVC,2020-12-03,1,1,0.01
PETR4,1.01,90,RNA,2020-12-04,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-04,1,1,0.01
PETR4,1.01,90,SVC,2020-12-04,1,1,0.01
PETR4,1.01,90,RNA,2020-12-07,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-07,1,1,0.01
PETR4,1.01,90,SVC,2020-12-07,1,1,0.01
PETR4,1.01,90,RNA,2020-12-08,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-08,1,1,0.01
PETR4,1.01,90,SVC,2020-12-08,1,1,0.01
PETR4,1.01,90,RNA,2020-12-09,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-09,1,1,0.01
PETR4,1.01,90,SVC,2020-12-09,1,1,0.01
PETR4,1.01,90,RNA,2020-12-10,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-10,1,1,0.01
PETR4,1.01,90,SVC,2020-12-10,1,1,0.01
PETR4,1.01,90,RNA,2020-12-11,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-11,1,1,0.01
PETR4,1.01,90,SVC,2020-12-11,1,1,0.01
PETR4,1.01,90,RNA,2020-12-14,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-14,1,1,0.01
PETR4,1.01,90,SVC,2020-12-14,1,1,0.01
PETR4,1.01,90,RNA,2020-12-15,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-15,1,1,0.01
PETR4,1.01,90,SVC,2020-12-15,1,1,0.01
PETR4,1.01,90,RNA,2020-12-16,0,1,-0.0360423993836949
PETR4,1.01,90,Random Forest,2020-12-16,0,1,-0.0360423993836949
PETR4,1.01,90,SVC,2020-12-16,0,1,-0.0360423993836949
PETR4,1.01,90,RNA,2020-12-17,0,1,-0.005338063598401
PETR4,1.01,90,Random Forest,2020-12-17,0,1,-0.005338063598401
PETR4,1.01,90,SVC,2020-12-17,0,1,-0.005338063598401
PETR4,1.01,90,RNA,2020-12-18,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-18,1,1,0.01
PETR4,1.01,90,SVC,2020-12-18,1,1,0.01
PETR4,1.01,90,RNA,2020-12-21,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-21,1,0,0.01
PETR4,1.01,90,SVC,2020-12-21,1,1,0.01
PETR4,1.01,90,RNA,2020-12-22,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-22,1,1,0.01
PETR4,1.01,90,SVC,2020-12-22,1,1,0.01
PETR4,1.01,90,RNA,2020-12-23,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-23,1,1,0.01
PETR4,1.01,90,SVC,2020-12-23,1,1,0.01
PETR4,1.01,90,RNA,2020-12-28,1,1,0.01
PETR4,1.01,90,Random Forest,2020-12-28,1,1,0.01
